ANCESTOR_CONCEPT_ID,DESCENDANT_CONCEPT_ID,MIN_LEVELS_OF_SEPARATION,MAX_LEVELS_OF_SEPARATION
45688443.0,46275916.0,1.0,1.0
45685257.0,1124957.0,0.0,0.0
45685164.0,1115008.0,0.0,0.0
46238261.0,1124300.0,0.0,0.0
46294474.0,1729720.0,0.0,0.0
45897459.0,1125315.0,0.0,0.0
45787509.0,782043.0,0.0,0.0
45797876.0,1125315.0,0.0,0.0
46300474.0,1119510.0,0.0,0.0
46320459.0,1119510.0,0.0,0.0
252662.0,258780.0,4.0,4.0
3050442.0,3006734.0,1.0,1.0
21001685.0,1310149.0,0.0,0.0
21001740.0,19075001.0,2.0,3.0
35507329.0,1115008.0,0.0,0.0
35506992.0,1177480.0,0.0,0.0
36198843.0,1125315.0,0.0,0.0
36302170.0,4048169.0,8.0,9.0
42804458.0,1545958.0,0.0,0.0
44363345.0,1308738.0,0.0,0.0
44357703.0,1125315.0,0.0,0.0
44338448.0,1125315.0,0.0,0.0
45622547.0,1119510.0,0.0,0.0
45653315.0,1154343.0,0.0,0.0
44354767.0,1125315.0,0.0,0.0
45667358.0,1129625.0,0.0,0.0
45663804.0,1396131.0,0.0,0.0
45654431.0,1112807.0,0.0,0.0
45669470.0,19078461.0,2.0,3.0
45780629.0,1129625.0,0.0,0.0
45781818.0,1125315.0,0.0,0.0
45780060.0,40174880.0,2.0,3.0
45685246.0,46275916.0,1.0,1.0
45685420.0,1343916.0,0.0,0.0
45685063.0,740275.0,0.0,0.0
46238363.0,1107830.0,0.0,0.0
46294149.0,1118084.0,0.0,0.0
45897495.0,1125315.0,0.0,0.0
45787779.0,1107830.0,0.0,0.0
45797796.0,1125315.0,0.0,0.0
46300545.0,1119510.0,0.0,0.0
46320366.0,1119510.0,0.0,0.0
252662.0,261325.0,4.0,4.0
3050442.0,3001247.0,1.0,1.0
21001643.0,1332418.0,0.0,0.0
21004199.0,46233988.0,2.0,3.0
35507294.0,791967.0,0.0,0.0
35506993.0,1500211.0,0.0,0.0
36198946.0,1125315.0,0.0,0.0
36302170.0,4306014.0,8.0,9.0
42804459.0,1545958.0,0.0,0.0
44363517.0,1124300.0,0.0,0.0
44357709.0,1125315.0,0.0,0.0
44338234.0,1125315.0,0.0,0.0
45622723.0,1119510.0,0.0,0.0
45653322.0,914335.0,0.0,0.0
44354772.0,1125315.0,0.0,0.0
45667455.0,1129625.0,0.0,0.0
45663805.0,1118084.0,0.0,0.0
45655516.0,1112807.0,0.0,0.0
45781314.0,19078461.0,2.0,3.0
45780862.0,1129625.0,0.0,0.0
45781289.0,1125315.0,0.0,0.0
45780127.0,782047.0,2.0,3.0
45682319.0,46275916.0,1.0,1.0
45685421.0,1124957.0,0.0,0.0
45685066.0,1551099.0,0.0,0.0
46238368.0,1124957.0,0.0,0.0
46294372.0,1192710.0,0.0,0.0
45897504.0,1125315.0,0.0,0.0
45787586.0,1153428.0,0.0,0.0
45797803.0,1125315.0,0.0,0.0
46300517.0,1119510.0,0.0,0.0
46320274.0,1119510.0,0.0,0.0
4024000.0,4056621.0,4.0,4.0
3050445.0,3001247.0,1.0,1.0
21001643.0,1539403.0,0.0,0.0
21004199.0,46233710.0,2.0,3.0
35507354.0,738818.0,0.0,0.0
35506987.0,1551099.0,0.0,0.0
36151821.0,1125315.0,0.0,0.0
36302170.0,4146173.0,8.0,12.0
42804484.0,1177480.0,0.0,0.0
44363175.0,975125.0,0.0,0.0
44357529.0,1125315.0,0.0,0.0
44338388.0,1125315.0,0.0,0.0
45622726.0,1119510.0,0.0,0.0
45653346.0,920293.0,0.0,0.0
44354723.0,1125315.0,0.0,0.0
45662461.0,1129625.0,0.0,0.0
45663428.0,1192710.0,0.0,0.0
45651483.0,1112807.0,0.0,0.0
45674273.0,19078461.0,2.0,3.0
45779454.0,1129625.0,0.0,0.0
45781611.0,1125315.0,0.0,0.0
45780194.0,40236824.0,2.0,3.0
45676299.0,19079524.0,1.0,1.0
45685504.0,708298.0,0.0,0.0
45684716.0,914335.0,0.0,0.0
46238246.0,1729720.0,0.0,0.0
46294375.0,1589505.0,0.0,0.0
45897518.0,1125315.0,0.0,0.0
45787572.0,1539403.0,0.0,0.0
45797931.0,1125315.0,0.0,0.0
46300626.0,1119510.0,0.0,0.0
46320333.0,1119510.0,0.0,0.0
4024000.0,198199.0,4.0,4.0
3050445.0,3006734.0,1.0,1.0
21001603.0,1551099.0,0.0,0.0
21001875.0,1551192.0,2.0,3.0
35507354.0,1119510.0,0.0,0.0
35506988.0,1548195.0,0.0,0.0
36151803.0,1125315.0,0.0,0.0
36302170.0,42535580.0,7.0,9.0
42804460.0,1539403.0,0.0,0.0
44363177.0,1000560.0,0.0,0.0
44357532.0,1125315.0,0.0,0.0
44338605.0,1125315.0,0.0,0.0
45622950.0,1119510.0,0.0,0.0
45653347.0,1738521.0,0.0,0.0
44354683.0,1125315.0,0.0,0.0
45662900.0,1129625.0,0.0,0.0
45663438.0,1124957.0,0.0,0.0
45651603.0,1112807.0,0.0,0.0
45671078.0,40223768.0,2.0,3.0
45779460.0,1129625.0,0.0,0.0
45781636.0,1125315.0,0.0,0.0
45780098.0,19018935.0,2.0,3.0
46272790.0,4024289.0,1.0,1.0
45685289.0,1102527.0,0.0,0.0
45684944.0,1192710.0,0.0,0.0
45897248.0,1361711.0,0.0,0.0
46293919.0,701322.0,0.0,0.0
45897572.0,1125315.0,0.0,0.0
45787683.0,1768849.0,0.0,0.0
45797717.0,1125315.0,0.0,0.0
46300735.0,1119510.0,0.0,0.0
46320592.0,1119510.0,0.0,0.0
4011630.0,380378.0,4.0,4.0
3050465.0,3006734.0,1.0,1.0
21001654.0,1367571.0,0.0,0.0
21001775.0,40232448.0,2.0,3.0
35507354.0,1125315.0,0.0,0.0
35506991.0,1129625.0,0.0,0.0
36152004.0,1125315.0,0.0,0.0
36302170.0,4218389.0,7.0,9.0
42805324.0,1728416.0,0.0,0.0
44363389.0,1112807.0,0.0,0.0
44357538.0,1125315.0,0.0,0.0
44338404.0,1125315.0,0.0,0.0
45622553.0,1119510.0,0.0,0.0
45653348.0,1124300.0,0.0,0.0
44354807.0,1125315.0,0.0,0.0
45664740.0,1129625.0,0.0,0.0
45663443.0,1149196.0,0.0,0.0
45651252.0,1112807.0,0.0,0.0
45633042.0,19078461.0,2.0,3.0
45708244.0,1129625.0,0.0,0.0
45781722.0,1125315.0,0.0,0.0
45780057.0,1127433.0,2.0,3.0
46272790.0,4252419.0,1.0,1.0
45685261.0,1112807.0,0.0,0.0
45685168.0,1149196.0,0.0,0.0
45897250.0,1149196.0,0.0,0.0
46294494.0,1778162.0,0.0,0.0
45897638.0,1125315.0,0.0,0.0
45787739.0,975125.0,0.0,0.0
45798061.0,1125315.0,0.0,0.0
46300598.0,1119510.0,0.0,0.0
46320650.0,1119510.0,0.0,0.0
4101796.0,4132546.0,4.0,4.0
3050465.0,3001247.0,1.0,1.0
21001288.0,1738521.0,0.0,0.0
21001775.0,19112599.0,2.0,3.0
35507330.0,1112807.0,0.0,0.0
35507109.0,705944.0,0.0,0.0
36151929.0,1125315.0,0.0,0.0
36302170.0,440086.0,7.0,9.0
42805457.0,1149380.0,0.0,0.0
44363181.0,1115008.0,0.0,0.0
44357628.0,1125315.0,0.0,0.0
44338547.0,1125315.0,0.0,0.0
45622824.0,1119510.0,0.0,0.0
45653089.0,1713332.0,0.0,0.0
44354898.0,1125315.0,0.0,0.0
45664552.0,1129625.0,0.0,0.0
45663898.0,1000560.0,0.0,0.0
45651347.0,1112807.0,0.0,0.0
45698234.0,19078461.0,2.0,3.0
45708325.0,1129625.0,0.0,0.0
45781542.0,1125315.0,0.0,0.0
45779781.0,1107882.0,2.0,3.0
45687679.0,738818.0,0.0,0.0
45685263.0,1107830.0,0.0,0.0
45685109.0,920293.0,0.0,0.0
45897265.0,1112807.0,0.0,0.0
46294596.0,1738521.0,0.0,0.0
45897639.0,1125315.0,0.0,0.0
45787740.0,975125.0,0.0,0.0
45797819.0,1125315.0,0.0,0.0
46300992.0,1119510.0,0.0,0.0
46320722.0,1119510.0,0.0,0.0
4042646.0,4275113.0,4.0,4.0
3037839.0,3024561.0,1.0,1.0
21001283.0,1150770.0,0.0,0.0
21013610.0,19007333.0,2.0,3.0
35507314.0,791967.0,0.0,0.0
35506996.0,920293.0,0.0,0.0
36151659.0,1125315.0,0.0,0.0
36302170.0,4132546.0,7.0,11.0
42805460.0,1322184.0,0.0,0.0
44363163.0,914335.0,0.0,0.0
44357629.0,1125315.0,0.0,0.0
44338534.0,1125315.0,0.0,0.0
45621237.0,1119510.0,0.0,0.0
45653089.0,1759842.0,0.0,0.0
44354623.0,1125315.0,0.0,0.0
45664434.0,1129625.0,0.0,0.0
45663855.0,1741122.0,0.0,0.0
45648294.0,1112807.0,0.0,0.0
45705097.0,1332419.0,2.0,3.0
45708328.0,1129625.0,0.0,0.0
45781290.0,1125315.0,0.0,0.0
45780153.0,920334.0,2.0,3.0
45687447.0,967823.0,0.0,0.0
45685266.0,1149196.0,0.0,0.0
45685110.0,1174888.0,0.0,0.0
45897293.0,1153428.0,0.0,0.0
46293973.0,1589505.0,0.0,0.0
45897589.0,1125315.0,0.0,0.0
45787741.0,1192710.0,0.0,0.0
45797946.0,1125315.0,0.0,0.0
46300916.0,1119510.0,0.0,0.0
46320410.0,1119510.0,0.0,0.0
4180628.0,192671.0,4.0,4.0
3037839.0,3013682.0,1.0,1.0
21001283.0,1112807.0,0.0,0.0
21002775.0,1551192.0,2.0,3.0
35507315.0,738818.0,0.0,0.0
35506998.0,1177480.0,0.0,0.0
36151872.0,1125315.0,0.0,0.0
36302170.0,4152936.0,7.0,12.0
42805465.0,1343916.0,0.0,0.0
44363287.0,1308738.0,0.0,0.0
44357649.0,1125315.0,0.0,0.0
44338630.0,1125315.0,0.0,0.0
45621112.0,1119510.0,0.0,0.0
45653090.0,1149196.0,0.0,0.0
44354993.0,1125315.0,0.0,0.0
45663001.0,1129625.0,0.0,0.0
45663855.0,1746114.0,0.0,0.0
45649208.0,1112807.0,0.0,0.0
45669399.0,1332419.0,2.0,3.0
45705551.0,1129625.0,0.0,0.0
45781545.0,1125315.0,0.0,0.0
45780154.0,40236446.0,2.0,3.0
45687451.0,1149196.0,0.0,0.0
45685269.0,1124957.0,0.0,0.0
45685222.0,757627.0,0.0,0.0
45897139.0,1124300.0,0.0,0.0
46293973.0,19127890.0,0.0,0.0
45897772.0,1125315.0,0.0,0.0
45787749.0,1000560.0,0.0,0.0
45797980.0,1125315.0,0.0,0.0
46300996.0,1119510.0,0.0,0.0
46320411.0,1119510.0,0.0,0.0
4180628.0,80502.0,4.0,4.0
3037839.0,3006906.0,1.0,1.0
21001283.0,1107830.0,0.0,0.0
21002775.0,19007333.0,2.0,3.0
35507315.0,1119510.0,0.0,0.0
35506998.0,1129625.0,0.0,0.0
36151981.0,1125315.0,0.0,0.0
36302170.0,40480160.0,6.0,12.0
42805658.0,1112807.0,0.0,0.0
44363258.0,1192710.0,0.0,0.0
44357650.0,1125315.0,0.0,0.0
44338638.0,1125315.0,0.0,0.0
45621260.0,1119510.0,0.0,0.0
45653357.0,1308738.0,0.0,0.0
44355011.0,1125315.0,0.0,0.0
45663037.0,1129625.0,0.0,0.0
45663858.0,1501700.0,0.0,0.0
45649231.0,1112807.0,0.0,0.0
45674247.0,1332419.0,2.0,3.0
45705399.0,1129625.0,0.0,0.0
45781546.0,1125315.0,0.0,0.0
45707022.0,40236446.0,2.0,3.0
45687460.0,1728416.0,0.0,0.0
45685425.0,1153428.0,0.0,0.0
45685084.0,1192710.0,0.0,0.0
45897147.0,1124957.0,0.0,0.0
46293973.0,1549786.0,0.0,0.0
45897643.0,1125315.0,0.0,0.0
45787700.0,1551099.0,0.0,0.0
45797991.0,1125315.0,0.0,0.0
46301002.0,1119510.0,0.0,0.0
46320434.0,1119510.0,0.0,0.0
4024567.0,441267.0,4.0,4.0
3037839.0,3004501.0,1.0,1.0
21001283.0,1153428.0,0.0,0.0
21002836.0,1127078.0,2.0,3.0
35507315.0,1125315.0,0.0,0.0
35506999.0,1177480.0,0.0,0.0
36152085.0,1125315.0,0.0,0.0
36302170.0,257012.0,6.0,12.0
42805416.0,1322184.0,0.0,0.0
44363260.0,1107830.0,0.0,0.0
44357587.0,1125315.0,0.0,0.0
44341207.0,1125315.0,0.0,0.0
45622001.0,1119510.0,0.0,0.0
45653361.0,1174888.0,0.0,0.0
44355036.0,1125315.0,0.0,0.0
45659791.0,1129625.0,0.0,0.0
45663868.0,1305058.0,0.0,0.0
45648379.0,1112807.0,0.0,0.0
45673674.0,1332419.0,2.0,3.0
45705321.0,1129625.0,0.0,0.0
45781842.0,1125315.0,0.0,0.0
45707026.0,19008572.0,2.0,3.0
45687598.0,1115008.0,0.0,0.0
45799951.0,1539403.0,0.0,0.0
45685132.0,967823.0,0.0,0.0
45897369.0,1361711.0,0.0,0.0
46294501.0,1713332.0,0.0,0.0
45897575.0,1125315.0,0.0,0.0
45787701.0,1305058.0,0.0,0.0
45797992.0,1125315.0,0.0,0.0
46301003.0,1119510.0,0.0,0.0
46320867.0,1119510.0,0.0,0.0
4017459.0,4198190.0,4.0,4.0
3037839.0,3016723.0,1.0,1.0
21001284.0,975125.0,0.0,0.0
21002836.0,1127433.0,2.0,3.0
35507266.0,1545958.0,0.0,0.0
35507034.0,1545958.0,0.0,0.0
36151764.0,1125315.0,0.0,0.0
36302170.0,198809.0,6.0,12.0
42805468.0,705944.0,0.0,0.0
44363186.0,1149380.0,0.0,0.0
44357957.0,1125315.0,0.0,0.0
44359814.0,1125315.0,0.0,0.0
45621315.0,1119510.0,0.0,0.0
45653542.0,1124300.0,0.0,0.0
44355078.0,1125315.0,0.0,0.0
45659613.0,1129625.0,0.0,0.0
45663546.0,1548195.0,0.0,0.0
45642445.0,1112807.0,0.0,0.0
45704761.0,1332419.0,2.0,3.0
45705423.0,1129625.0,0.0,0.0
45781689.0,1125315.0,0.0,0.0
45707125.0,40232448.0,2.0,3.0
45687600.0,1174888.0,0.0,0.0
45800009.0,791967.0,0.0,0.0
45685146.0,1149196.0,0.0,0.0
45897372.0,1124957.0,0.0,0.0
46294501.0,1759842.0,0.0,0.0
45897621.0,1125315.0,0.0,0.0
45787702.0,1124300.0,0.0,0.0
45797995.0,1125315.0,0.0,0.0
46301127.0,1119510.0,0.0,0.0
46320662.0,1119510.0,0.0,0.0
255919.0,4029498.0,4.0,4.0
3044031.0,3016723.0,1.0,1.0
21001352.0,975125.0,0.0,0.0
21001871.0,1551192.0,2.0,3.0
35507336.0,975125.0,0.0,0.0
35507056.0,1112807.0,0.0,0.0
36151769.0,1125315.0,0.0,0.0
36302170.0,4047491.0,6.0,9.0
42805341.0,1326303.0,0.0,0.0
44363193.0,738818.0,0.0,0.0
44357884.0,1125315.0,0.0,0.0
44359725.0,1125315.0,0.0,0.0
45664835.0,1119510.0,0.0,0.0
45653439.0,1332418.0,0.0,0.0
44354740.0,1125315.0,0.0,0.0
45659624.0,1129625.0,0.0,0.0
45663550.0,1174888.0,0.0,0.0
45642672.0,1112807.0,0.0,0.0
45692062.0,1332419.0,2.0,3.0
45705483.0,1129625.0,0.0,0.0
45781398.0,1125315.0,0.0,0.0
45706894.0,19057271.0,2.0,3.0
45687540.0,1107830.0,0.0,0.0
45800043.0,1153428.0,0.0,0.0
45684788.0,1521369.0,0.0,0.0
45897026.0,1115008.0,0.0,0.0
46294443.0,1124300.0,0.0,0.0
45897604.0,1125315.0,0.0,0.0
45787763.0,1713332.0,0.0,0.0
45797905.0,1125315.0,0.0,0.0
46319195.0,1119510.0,0.0,0.0
46320671.0,1119510.0,0.0,0.0
200174.0,4296204.0,4.0,4.0
3044460.0,3016723.0,1.0,1.0
21001299.0,975125.0,0.0,0.0
21001853.0,19074841.0,2.0,3.0
35507303.0,1129625.0,0.0,0.0
35507059.0,1153428.0,0.0,0.0
36151770.0,1125315.0,0.0,0.0
36302170.0,4062501.0,6.0,6.0
42805342.0,1125315.0,0.0,0.0
44363434.0,1738521.0,0.0,0.0
44357755.0,1125315.0,0.0,0.0
44359730.0,1125315.0,0.0,0.0
45664934.0,1119510.0,0.0,0.0
45653129.0,914335.0,0.0,0.0
44354741.0,1125315.0,0.0,0.0
45659927.0,1129625.0,0.0,0.0
45663924.0,1124957.0,0.0,0.0
45642566.0,1112807.0,0.0,0.0
45669593.0,40223768.0,2.0,3.0
45705466.0,1129625.0,0.0,0.0
45781529.0,1125315.0,0.0,0.0
45706149.0,19008572.0,2.0,3.0
45687551.0,1310149.0,0.0,0.0
45799872.0,723013.0,0.0,0.0
45684788.0,19127890.0,0.0,0.0
45897106.0,1112807.0,0.0,0.0
46294458.0,1153428.0,0.0,0.0
45895374.0,1125315.0,0.0,0.0
45787608.0,1713332.0,0.0,0.0
45799744.0,1125315.0,0.0,0.0
46319219.0,1119510.0,0.0,0.0
46320918.0,1119510.0,0.0,0.0
4023995.0,381316.0,4.0,4.0
3048501.0,3006734.0,1.0,1.0
21001373.0,975125.0,0.0,0.0
21001853.0,1713671.0,2.0,3.0
35507304.0,1119510.0,0.0,0.0
35507148.0,1129625.0,0.0,0.0
36152244.0,1125315.0,0.0,0.0
36302170.0,40479768.0,10.0,13.0
42804547.0,1545958.0,0.0,0.0
44363395.0,1112807.0,0.0,0.0
44357832.0,1125315.0,0.0,0.0
44359837.0,1125315.0,0.0,0.0
45664883.0,1119510.0,0.0,0.0
45653136.0,1174888.0,0.0,0.0
44354819.0,1125315.0,0.0,0.0
45656672.0,1129625.0,0.0,0.0
45663839.0,967823.0,0.0,0.0
45639416.0,1112807.0,0.0,0.0
45699361.0,1539411.0,2.0,3.0
45705498.0,1129625.0,0.0,0.0
45781532.0,1125315.0,0.0,0.0
45706198.0,1115171.0,2.0,3.0
45687552.0,19127890.0,0.0,0.0
45799788.0,1548195.0,0.0,0.0
45684788.0,1549786.0,0.0,0.0
45897221.0,1118084.0,0.0,0.0
46294686.0,975125.0,0.0,0.0
45895244.0,1125315.0,0.0,0.0
45787608.0,1759842.0,0.0,0.0
45795194.0,1125315.0,0.0,0.0
46319102.0,1119510.0,0.0,0.0
46321392.0,1119510.0,0.0,0.0
4023995.0,321042.0,4.0,4.0
3048501.0,3001247.0,1.0,1.0
21001374.0,975125.0,0.0,0.0
21004620.0,1551192.0,2.0,3.0
35306246.0,441267.0,0.0,0.0
35507136.0,1177480.0,0.0,0.0
36152252.0,1125315.0,0.0,0.0
36302170.0,4181917.0,5.0,6.0
42804543.0,1551099.0,0.0,0.0
44363197.0,1713332.0,0.0,0.0
44353848.0,1125315.0,0.0,0.0
44360143.0,1125315.0,0.0,0.0
45664845.0,1119510.0,0.0,0.0
45653294.0,967823.0,0.0,0.0
44351191.0,1125315.0,0.0,0.0
45656947.0,1129625.0,0.0,0.0
45663688.0,1124300.0,0.0,0.0
45639420.0,1112807.0,0.0,0.0
45669691.0,1539411.0,2.0,3.0
45705572.0,1129625.0,0.0,0.0
45781658.0,1125315.0,0.0,0.0
45706158.0,40223834.0,2.0,3.0
45687552.0,1548195.0,0.0,0.0
45799702.0,1154029.0,0.0,0.0
45684880.0,975125.0,0.0,0.0
45897211.0,1322184.0,0.0,0.0
46294619.0,1192710.0,0.0,0.0
45895422.0,1125315.0,0.0,0.0
45787611.0,1309944.0,0.0,0.0
45795335.0,1125315.0,0.0,0.0
46319481.0,1119510.0,0.0,0.0
46321395.0,1119510.0,0.0,0.0
254068.0,40486433.0,4.0,4.0
3048567.0,3006734.0,1.0,1.0
21001283.0,975125.0,0.0,0.0
21001688.0,40163554.0,2.0,3.0
21604793.0,40223768.0,1.0,4.0
35507105.0,1112807.0,0.0,0.0
36152080.0,1125315.0,0.0,0.0
36302170.0,40478878.0,5.0,6.0
42804576.0,1738521.0,0.0,0.0
44363197.0,1759842.0,0.0,0.0
44355300.0,1125315.0,0.0,0.0
44359967.0,1125315.0,0.0,0.0
45665189.0,1119510.0,0.0,0.0
45652952.0,1713332.0,0.0,0.0
44351194.0,1125315.0,0.0,0.0
45657006.0,1129625.0,0.0,0.0
45663449.0,738818.0,0.0,0.0
45639430.0,1112807.0,0.0,0.0
45684084.0,19078461.0,2.0,3.0
45705664.0,1129625.0,0.0,0.0
45781777.0,1125315.0,0.0,0.0
45706174.0,1127433.0,2.0,3.0
45687603.0,1149196.0,0.0,0.0
45799722.0,1738521.0,0.0,0.0
45685013.0,1174888.0,0.0,0.0
45897213.0,1738521.0,0.0,0.0
46293977.0,1153428.0,0.0,0.0
45895431.0,1125315.0,0.0,0.0
45787305.0,1332418.0,0.0,0.0
45795355.0,1125315.0,0.0,0.0
46319365.0,1119510.0,0.0,0.0
46315054.0,1119510.0,0.0,0.0
254068.0,4280726.0,4.0,4.0
3048567.0,3001247.0,1.0,1.0
21001283.0,1150836.0,0.0,0.0
21001839.0,19075001.0,2.0,3.0
21604186.0,19023398.0,1.0,4.0
35507106.0,1177480.0,0.0,0.0
36152418.0,1125315.0,0.0,0.0
36302170.0,4015189.0,4.0,8.0
42804757.0,1177480.0,0.0,0.0
44363203.0,1149380.0,0.0,0.0
44355448.0,1125315.0,0.0,0.0
44359675.0,1125315.0,0.0,0.0
45665135.0,1119510.0,0.0,0.0
45652956.0,1326303.0,0.0,0.0
44350870.0,1125315.0,0.0,0.0
45657202.0,1129625.0,0.0,0.0
45663450.0,967823.0,0.0,0.0
45639514.0,1112807.0,0.0,0.0
45692808.0,1539411.0,2.0,3.0
45701894.0,1129625.0,0.0,0.0
45783596.0,1125315.0,0.0,0.0
45706175.0,19073188.0,2.0,3.0
45687552.0,19054876.0,0.0,0.0
45799733.0,1551099.0,0.0,0.0
45685112.0,740275.0,0.0,0.0
45897218.0,1729720.0,0.0,0.0
46294720.0,1115008.0,0.0,0.0
45895252.0,1125315.0,0.0,0.0
45787492.0,1115008.0,0.0,0.0
45795435.0,1125315.0,0.0,0.0
46319146.0,1119510.0,0.0,0.0
46313872.0,1119510.0,0.0,0.0
4029205.0,4117038.0,3.0,7.0
3048584.0,3006734.0,1.0,1.0
21001378.0,1778162.0,0.0,0.0
21001839.0,19074841.0,2.0,3.0
21604186.0,782047.0,1.0,4.0
35507226.0,1548195.0,0.0,0.0
36152093.0,1125315.0,0.0,0.0
36302170.0,4145310.0,4.0,6.0
42804771.0,1177480.0,0.0,0.0
44363208.0,1107830.0,0.0,0.0
44355336.0,1125315.0,0.0,0.0
44359741.0,1125315.0,0.0,0.0
45665236.0,1119510.0,0.0,0.0
45653197.0,967823.0,0.0,0.0
44350873.0,1125315.0,0.0,0.0
45653687.0,1129625.0,0.0,0.0
45663558.0,1738521.0,0.0,0.0
45639534.0,1112807.0,0.0,0.0
45689833.0,1539411.0,2.0,3.0
45702067.0,1129625.0,0.0,0.0
45783778.0,1125315.0,0.0,0.0
45706292.0,19019273.0,2.0,3.0
45687639.0,1551099.0,0.0,0.0
45799680.0,1717327.0,0.0,0.0
45685113.0,1717327.0,0.0,0.0
45897305.0,791967.0,0.0,0.0
46294388.0,1192710.0,0.0,0.0
45895514.0,1125315.0,0.0,0.0
45800997.0,1361711.0,0.0,0.0
45795516.0,1125315.0,0.0,0.0
46319150.0,1119510.0,0.0,0.0
46314894.0,1119510.0,0.0,0.0
4047779.0,381316.0,3.0,6.0
3048584.0,3001247.0,1.0,1.0
21001349.0,914335.0,0.0,0.0
21001840.0,19074841.0,2.0,3.0
21604186.0,19023423.0,1.0,4.0
35507227.0,1129625.0,0.0,0.0
36152099.0,1125315.0,0.0,0.0
36302170.0,4052083.0,4.0,4.0
42804551.0,740275.0,0.0,0.0
44363289.0,1107830.0,0.0,0.0
44355269.0,1125315.0,0.0,0.0
44360174.0,1125315.0,0.0,0.0
45665172.0,1119510.0,0.0,0.0
45649934.0,1713332.0,0.0,0.0
44350875.0,1125315.0,0.0,0.0
45653783.0,1129625.0,0.0,0.0
45663576.0,1551099.0,0.0,0.0
45639654.0,1112807.0,0.0,0.0
45673398.0,19129144.0,3.0,4.0
45702139.0,1129625.0,0.0,0.0
45779237.0,1125315.0,0.0,0.0
45706293.0,19077344.0,2.0,3.0
45687640.0,1107830.0,0.0,0.0
45799687.0,1174888.0,0.0,0.0
45685116.0,920293.0,0.0,0.0
45897335.0,1174888.0,0.0,0.0
46294522.0,1118084.0,0.0,0.0
45895515.0,1125315.0,0.0,0.0
45801189.0,1548195.0,0.0,0.0
45795372.0,1125315.0,0.0,0.0
46319449.0,1119510.0,0.0,0.0
46314899.0,1119510.0,0.0,0.0
4047779.0,4283893.0,3.0,6.0
3048591.0,3024561.0,1.0,1.0
21001319.0,19010482.0,0.0,0.0
21001840.0,19075001.0,2.0,3.0
35104392.0,4280726.0,1.0,1.0
35507151.0,1177480.0,0.0,0.0
36152068.0,1125315.0,0.0,0.0
36502203.0,4149245.0,5.0,5.0
42804594.0,1539403.0,0.0,0.0
44363445.0,1307863.0,0.0,0.0
44355272.0,1125315.0,0.0,0.0
44359919.0,1125315.0,0.0,0.0
45665282.0,1119510.0,0.0,0.0
45649990.0,723013.0,0.0,0.0
44351168.0,1125315.0,0.0,0.0
45653804.0,1129625.0,0.0,0.0
45663584.0,1343916.0,0.0,0.0
45639665.0,1112807.0,0.0,0.0
45654931.0,1545958.0,0.0,0.0
45702022.0,1129625.0,0.0,0.0
45779238.0,1125315.0,0.0,0.0
45699710.0,42707627.0,2.0,3.0
45687541.0,1174888.0,0.0,0.0
45797317.0,1539403.0,0.0,0.0
45685125.0,1118084.0,0.0,0.0
45897339.0,1738521.0,0.0,0.0
46294525.0,967823.0,0.0,0.0
45895517.0,1125315.0,0.0,0.0
45801191.0,1118084.0,0.0,0.0
45795528.0,1125315.0,0.0,0.0
46319167.0,1119510.0,0.0,0.0
46314901.0,1119510.0,0.0,0.0
4047779.0,30753.0,3.0,7.0
3048591.0,3020630.0,1.0,1.0
21001358.0,975125.0,0.0,0.0
21001840.0,1713671.0,2.0,3.0
35104353.0,4280726.0,1.0,1.0
35507154.0,1149196.0,0.0,0.0
36152171.0,1125315.0,0.0,0.0
36502203.0,78272.0,8.0,8.0
42804597.0,1124300.0,0.0,0.0
44363271.0,1738521.0,0.0,0.0
44355380.0,1125315.0,0.0,0.0
44359970.0,1125315.0,0.0,0.0
45662294.0,1119510.0,0.0,0.0
45649994.0,967823.0,0.0,0.0
44351013.0,1125315.0,0.0,0.0
45650225.0,1129625.0,0.0,0.0
45663814.0,1115008.0,0.0,0.0
45639687.0,1112807.0,0.0,0.0
45654908.0,1124300.0,0.0,0.0
45699219.0,1129625.0,0.0,0.0
45779377.0,1125315.0,0.0,0.0
45699774.0,40229134.0,2.0,3.0
45687608.0,967823.0,0.0,0.0
45797339.0,1192710.0,0.0,0.0
45685127.0,967823.0,0.0,0.0
45897346.0,1107830.0,0.0,0.0
46294534.0,1118084.0,0.0,0.0
45894537.0,1125315.0,0.0,0.0
45801195.0,1551099.0,0.0,0.0
45795448.0,1125315.0,0.0,0.0
46319390.0,1119510.0,0.0,0.0
46314811.0,1119510.0,0.0,0.0
4047779.0,4310024.0,3.0,7.0
3048604.0,3001247.0,1.0,1.0
21600654.0,975125.0,0.0,0.0
21001882.0,1551192.0,2.0,3.0
35302583.0,441267.0,1.0,1.0
35507080.0,1515774.0,0.0,0.0
36151987.0,1125315.0,0.0,0.0
36502203.0,40479768.0,6.0,6.0
42804579.0,1177480.0,0.0,0.0
44363273.0,1124957.0,0.0,0.0
44355360.0,1125315.0,0.0,0.0
44360280.0,1125315.0,0.0,0.0
45662505.0,1119510.0,0.0,0.0
45649995.0,967823.0,0.0,0.0
44351016.0,1125315.0,0.0,0.0
45650349.0,1129625.0,0.0,0.0
45660285.0,1153428.0,0.0,0.0
45639623.0,1112807.0,0.0,0.0
